Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Rating,Sales_Calculated,Sales_Mismatch,Profit_Mismatch,Sales_Outlier,Profit_Outlier,Order_Year,Order_Month,Order_Month_Name,Order_Weekday,Profit_Margin_%
ORD1824,2024-11-06,C0824,Harini Raj,Female,54,Trichy,South,Snacks,Namkeen,4,459,5,1744.2,1310.7,433.5,Card,2,1744.2,False,False,False,False,2024,11,Nov,Wednesday,24.85
ORD1100,2024-11-07,C0100,Karthik Sharma,Female,25,Hyderabad,East,Fruits,Orange 1Kg,2,168,0,336.0,281.09,54.91,UPI,2,336.0,False,False,False,False,2024,11,Nov,Thursday,16.34
ORD1164,2024-11-07,C0164,Vijay Iyer,Male,28,Hyderabad,East,Snacks,Biscuits Pack,9,81,0,729.0,531.82,197.18,Card,2,729.0,False,False,False,False,2024,11,Nov,Thursday,27.05
ORD1736,2024-11-08,C0736,Swathi Menon,Female,31,Coimbatore,South,Household,Detergent,3,628,15,1601.4,980.32,621.08,UPI,4,1601.4,False,False,False,False,2024,11,Nov,Friday,38.78
ORD1399,2024-11-08,C0399,Ravi Patel,Female,53,Coimbatore,South,Fruits,Banana Dozen,6,516,15,2631.6,1871.96,759.64,UPI,2,2631.6,False,False,False,False,2024,11,Nov,Friday,28.87
ORD1958,2024-11-10,C0958,Karthik Mohan,Male,62,Delhi,North,Dairy,Yogurt Pack,1,404,10,363.6,219.63,143.97,Card,4,363.6,False,False,False,False,2024,11,Nov,Sunday,39.6
ORD1917,2024-11-10,C0917,Sanjay Sharma,Female,48,Coimbatore,South,Beverages,Tea Powder,8,601,15,4086.8,3285.24,801.56,UPI,2,4086.8,False,False,False,False,2024,11,Nov,Sunday,19.61
ORD1341,2024-11-10,C0341,Nisha Gupta,Female,39,Bangalore,West,Snacks,Namkeen,2,252,10,453.6,297.49,156.11,Card,3,453.6,False,False,False,False,2024,11,Nov,Sunday,34.42
ORD1032,2024-11-11,C0032,Meena Iyer,Female,20,Delhi,North,Grocery,Sugar 5Kg,9,176,15,1346.4,850.74,495.66,Card,2,1346.4,False,False,False,False,2024,11,Nov,Monday,36.81
ORD1853,2024-11-12,C0853,Deepa Das,Male,35,Salem,South,Snacks,Namkeen,3,789,0,2367.0,1774.59,592.41,Cash,5,2367.0,False,False,False,False,2024,11,Nov,Tuesday,25.03
ORD1134,2024-11-13,C0134,Rahul Patel,Female,26,Madurai,South,Snacks,Chips Pack,10,704,5,6688.0,5545.6,1142.4,Cash,1,6688.0,False,False,True,False,2024,11,Nov,Wednesday,17.08
ORD1533,2024-11-14,C0533,Shalini Das,Male,61,Chennai,South,Snacks,Biscuits Pack,8,421,20,2694.4,1694.67,999.73,Cash,1,2694.4,False,False,False,False,2024,11,Nov,Thursday,37.1
ORD1117,2024-11-15,C0117,Karthik Mohan,Female,54,Hyderabad,East,Beverages,Tea Powder,7,489,10,3080.7,1969.65,1111.05,Cash,1,3080.7,False,False,False,False,2024,11,Nov,Friday,36.06
ORD1534,2024-11-15,C0534,Prakash Patel,Male,38,Chennai,South,Vegetables,Potato 2Kg,2,558,10,1004.4,608.28,396.12,UPI,2,1004.4,False,False,False,False,2024,11,Nov,Friday,39.44
ORD1641,2024-11-15,C0641,Karthik Singh,Female,32,Kochi,South,Beverages,Juice Pack,2,419,10,754.2,538.68,215.52,Cash,4,754.2,False,False,False,False,2024,11,Nov,Friday,28.58
ORD1122,2024-11-16,C0122,Rohit Raj,Female,54,Chennai,South,Beverages,Soft Drink,7,44,15,261.8,217.37,44.43,Card,4,261.8,False,False,False,False,2024,11,Nov,Saturday,16.97
ORD1111,2024-11-16,C0111,Sanjay Iyer,Female,41,Kochi,South,Personal Care,Soap Pack,7,450,0,3150.0,2136.13,1013.87,UPI,4,3150.0,False,False,False,False,2024,11,Nov,Saturday,32.19
ORD1995,2024-11-16,C0995,Deepa Singh,Female,63,Bangalore,West,Household,Detergent,4,629,20,2012.8,1466.29,546.51,Card,2,2012.8,False,False,False,False,2024,11,Nov,Saturday,27.15
ORD1251,2024-11-16,C0251,Nisha Iyer,Male,33,Salem,South,Snacks,Namkeen,10,629,0,6290.0,4830.89,1459.11,Card,1,6290.0,False,False,False,False,2024,11,Nov,Saturday,23.2
ORD1398,2024-11-16,C0398,Anitha Paul,Male,32,Delhi,North,Snacks,Namkeen,6,348,15,1774.8,1139.71,635.09,Cash,4,1774.8,False,False,False,False,2024,11,Nov,Saturday,35.78
ORD1037,2024-11-17,C0037,Harini Patel,Female,56,Madurai,South,Fruits,Apple 1Kg,10,469,10,4221.0,3301.4,919.6,Cash,1,4221.0,False,False,False,False,2024,11,Nov,Sunday,21.79
ORD1675,2024-11-17,C0675,Harini Verma,Male,25,Coimbatore,South,Household,Cleaner,1,435,5,413.25,312.86,100.39,UPI,2,413.25,False,False,False,False,2024,11,Nov,Sunday,24.29
ORD1290,2024-11-18,C0290,Ravi Menon,Female,62,Hyderabad,East,Beverages,Coffee Powder,3,267,10,720.9,479.58,241.32,Cash,3,720.9,False,False,False,False,2024,11,Nov,Monday,33.47
ORD1528,2024-11-19,C0528,Shalini Gupta,Male,31,Chennai,South,Personal Care,Toothpaste,9,331,20,2383.2,1861.85,521.35,Cash,3,2383.2,False,False,False,False,2024,11,Nov,Tuesday,21.88
ORD1467,2024-11-20,C0467,Pooja Rao,Female,46,Coimbatore,South,Vegetables,Onion 1Kg,9,134,5,1145.7,827.15,318.55,Cash,2,1145.7,False,False,False,False,2024,11,Nov,Wednesday,27.8
ORD1955,2024-11-20,C0955,Sanjay Mohan,Male,27,Pune,West,Dairy,Milk 1L,10,656,5,6232.0,4243.58,1988.42,Card,2,6232.0,False,False,False,True,2024,11,Nov,Wednesday,31.91
ORD1303,2024-11-21,C0303,Sneha Paul,Female,55,Hyderabad,East,Dairy,Yogurt Pack,6,202,5,1151.4,758.93,392.47,UPI,3,1151.4,False,False,False,False,2024,11,Nov,Thursday,34.09
ORD1169,2024-11-22,C0169,Priya Raj,Female,43,Trichy,South,Household,Mop Set,6,646,5,3682.2,2497.07,1185.13,UPI,3,3682.2,False,False,False,False,2024,11,Nov,Friday,32.19
ORD1301,2024-11-22,C0301,Sneha Sharma,Male,19,Mumbai,West,Vegetables,Onion 1Kg,6,422,10,2278.8,1469.72,809.08,Card,1,2278.8,False,False,False,False,2024,11,Nov,Friday,35.5
ORD1851,2024-11-23,C0851,Swathi Kannan,Female,61,Delhi,North,Fruits,Apple 1Kg,9,219,15,1675.35,1415.61,259.74,UPI,5,1675.35,False,False,False,False,2024,11,Nov,Saturday,15.5
ORD1208,2024-11-24,C0208,Dinesh Patel,Male,37,Delhi,North,Fruits,Apple 1Kg,6,616,20,2956.8,2345.14,611.66,UPI,5,2956.8,False,False,False,False,2024,11,Nov,Sunday,20.69
ORD1372,2024-11-25,C0372,Arun Babu,Female,44,Coimbatore,South,Snacks,Namkeen,2,421,20,673.6,506.24,167.36,Cash,2,673.6,False,False,False,False,2024,11,Nov,Monday,24.85
ORD1898,2024-11-25,C0898,Prakash Krishnan,Male,36,Chennai,South,Dairy,Cheese,3,66,0,198.0,121.38,76.62,Card,3,198.0,False,False,False,False,2024,11,Nov,Monday,38.7
ORD1405,2024-11-27,C0405,Hari Iyer,Male,63,Kochi,South,Vegetables,Potato 2Kg,8,72,0,576.0,486.8,89.2,Cash,3,576.0,False,False,False,False,2024,11,Nov,Wednesday,15.49
ORD1007,2024-11-28,C0007,Swathi Raj,Male,32,Kochi,South,Dairy,Milk 1L,7,301,20,1685.6,1103.91,581.69,UPI,3,1685.6,False,False,False,False,2024,11,Nov,Thursday,34.51
ORD1249,2024-11-29,C0249,Hari Raj,Male,47,Madurai,South,Fruits,Orange 1Kg,10,129,20,1032.0,667.44,364.56,UPI,3,1032.0,False,False,False,False,2024,11,Nov,Friday,35.33
ORD1052,2024-11-30,C0052,Aarthi Mohan,Female,42,Chennai,South,Household,Detergent,5,413,10,1858.5,1213.44,645.06,Card,4,1858.5,False,False,False,False,2024,11,Nov,Saturday,34.71
ORD1293,2024-12-01,C0293,Kavya Das,Male,23,Coimbatore,South,Beverages,Coffee Powder,5,746,20,2984.0,1820.49,1163.51,Cash,2,2984.0,False,False,False,False,2024,12,Dec,Sunday,38.99
ORD1753,2024-12-02,C0753,Aakash Paul,Male,62,Bangalore,West,Dairy,Yogurt Pack,6,240,15,1224.0,1027.85,196.15,UPI,1,1224.0,False,False,False,False,2024,12,Dec,Monday,16.03
ORD1768,2024-12-02,C0768,Divya Kumar,Male,24,Delhi,North,Personal Care,Toothpaste,2,372,0,744.0,530.86,213.14,UPI,1,744.0,False,False,False,False,2024,12,Dec,Monday,28.65
ORD1236,2024-12-03,C0236,Deepa Rao,Female,39,Hyderabad,East,Fruits,Apple 1Kg,6,660,15,3366.0,2696.23,669.77,Card,5,3366.0,False,False,False,False,2024,12,Dec,Tuesday,19.9
ORD1192,2024-12-04,C0192,Ravi Menon,Male,64,Mumbai,West,Household,Detergent,8,304,5,2310.4,1853.41,456.99,Card,3,2310.4,False,False,False,False,2024,12,Dec,Wednesday,19.78
ORD1242,2024-12-05,C0242,Dinesh Joseph,Female,24,Delhi,North,Snacks,Namkeen,1,601,15,510.85,429.98,80.87,UPI,1,510.85,False,False,False,False,2024,12,Dec,Thursday,15.83
ORD1873,2024-12-07,C0873,Hari Paul,Female,27,Madurai,South,Beverages,Soft Drink,6,680,0,4080.0,2818.08,1261.92,UPI,3,4080.0,False,False,False,False,2024,12,Dec,Saturday,30.93
ORD1854,2024-12-07,C0854,Pooja Mohan,Male,63,Trichy,South,Household,Cleaner,8,323,15,2196.4,1350.13,846.27,UPI,2,2196.4,False,False,False,False,2024,12,Dec,Saturday,38.53
ORD1484,2024-12-08,C0484,Divya Kumar,Female,45,Chennai,South,Beverages,Juice Pack,10,415,0,4150.0,3299.38,850.62,Card,1,4150.0,False,False,False,False,2024,12,Dec,Sunday,20.5
ORD1762,2024-12-08,C0762,Ajay Reddy,Male,54,Mumbai,West,Fruits,Banana Dozen,8,348,0,2784.0,1943.13,840.87,UPI,2,2784.0,False,False,False,False,2024,12,Dec,Sunday,30.2
ORD1591,2024-12-08,C0591,Keerthana Das,Female,20,Pune,West,Grocery,Rice 5Kg,6,316,5,1801.2,1276.45,524.75,UPI,1,1801.2,False,False,False,False,2024,12,Dec,Sunday,29.13
ORD1959,2024-12-09,C0959,Divya Rao,Male,29,Bangalore,West,Personal Care,Soap Pack,6,580,15,2958.0,2161.68,796.32,Card,4,2958.0,False,False,False,False,2024,12,Dec,Monday,26.92
ORD1936,2024-12-09,C0936,Suresh Babu,Male,33,Madurai,South,Dairy,Cheese,2,104,10,187.2,140.55,46.65,Card,2,187.2,False,False,False,False,2024,12,Dec,Monday,24.92
ORD1191,2024-12-09,C0191,Arun Kannan,Female,47,Chennai,South,Fruits,Apple 1Kg,5,606,20,2424.0,1519.42,904.58,Cash,5,2424.0,False,False,False,False,2024,12,Dec,Monday,37.32
ORD1050,2024-12-10,C0050,Vignesh Raj,Female,64,Trichy,South,Dairy,Cheese,5,471,15,2001.75,1215.58,786.17,UPI,4,2001.75,False,False,False,False,2024,12,Dec,Tuesday,39.27
ORD1003,2024-12-10,C0003,Nisha Singh,Male,23,Coimbatore,South,Fruits,Apple 1Kg,7,373,10,2349.9,1501.28,848.62,Card,1,2349.9,False,False,False,False,2024,12,Dec,Tuesday,36.11
ORD1764,2024-12-14,C0764,Arun Gupta,Male,39,Salem,South,Grocery,Sugar 5Kg,4,135,15,459.0,302.75,156.25,Cash,2,459.0,False,False,False,False,2024,12,Dec,Saturday,34.04
ORD1772,2024-12-15,C0772,Arun Nair,Male,60,Bangalore,West,Grocery,Cooking Oil 1L,4,230,5,874.0,695.98,178.02,Card,4,874.0,False,False,False,False,2024,12,Dec,Sunday,20.37
ORD1752,2024-12-16,C0752,Karthik Iyer,Female,63,Trichy,South,Fruits,Banana Dozen,10,541,10,4869.0,3997.37,871.63,Card,3,4869.0,False,False,False,False,2024,12,Dec,Monday,17.9
ORD1596,2024-12-17,C0596,Vijay Babu,Male,36,Coimbatore,South,Grocery,Sugar 5Kg,2,501,15,851.7,600.07,251.63,Cash,2,851.7,False,False,False,False,2024,12,Dec,Tuesday,29.54
ORD1648,2024-12-17,C0648,Dinesh Kumar,Male,20,Salem,South,Household,Detergent,8,527,20,3372.8,2244.32,1128.48,Card,1,3372.8,False,False,False,False,2024,12,Dec,Tuesday,33.46
ORD1339,2024-12-17,C0339,Manoj Kannan,Male,61,Chennai,South,Personal Care,Soap Pack,10,750,20,6000.0,4824.02,1175.98,Cash,4,6000.0,False,False,False,False,2024,12,Dec,Tuesday,19.6
ORD1246,2024-12-17,C0246,Aarthi Singh,Male,61,Salem,South,Vegetables,Tomato 1Kg,1,752,0,752.0,455.45,296.55,UPI,2,752.0,False,False,False,False,2024,12,Dec,Tuesday,39.43
ORD1264,2024-12-17,C0264,Anitha Menon,Male,20,Mumbai,West,Fruits,Banana Dozen,10,158,20,1264.0,1027.77,236.23,UPI,4,1264.0,False,False,False,False,2024,12,Dec,Tuesday,18.69
ORD1320,2024-12-18,C0320,Nisha Nair,Female,55,Chennai,South,Fruits,Orange 1Kg,3,795,0,2385.0,1482.1,902.9,UPI,5,2385.0,False,False,False,False,2024,12,Dec,Wednesday,37.86
ORD1163,2024-12-18,C0163,Sneha Verma,Male,53,Bangalore,West,Beverages,Tea Powder,2,485,15,824.5,634.89,189.61,Cash,5,824.5,False,False,False,False,2024,12,Dec,Wednesday,23.0
ORD1394,2024-12-18,C0394,Keerthana Patel,Male,44,Mumbai,West,Personal Care,Toothpaste,2,337,5,640.3,503.96,136.34,Cash,5,640.3,False,False,False,False,2024,12,Dec,Wednesday,21.29
ORD1606,2024-12-19,C0606,Harini Reddy,Female,49,Mumbai,West,Vegetables,Potato 2Kg,7,308,0,2156.0,1327.76,828.24,Cash,5,2156.0,False,False,False,False,2024,12,Dec,Thursday,38.42
ORD1092,2024-12-19,C0092,Lakshmi Yadav,Female,58,Pune,West,Household,Mop Set,9,186,0,1674.0,1189.26,484.74,Card,3,1674.0,False,False,False,False,2024,12,Dec,Thursday,28.96
ORD1987,2024-12-20,C0987,Dinesh Paul,Female,23,Madurai,South,Beverages,Soft Drink,7,765,10,4819.5,3222.65,1596.85,Cash,3,4819.5,False,False,False,False,2024,12,Dec,Friday,33.13
ORD1844,2024-12-22,C0844,Deepa Kumar,Female,48,Kochi,South,Dairy,Yogurt Pack,7,781,20,4373.6,3492.28,881.32,Cash,1,4373.6,False,False,False,False,2024,12,Dec,Sunday,20.15
ORD1427,2024-12-22,C0427,Prakash Joseph,Female,35,Madurai,South,Grocery,Rice 5Kg,9,316,20,2275.2,1885.58,389.62,UPI,5,2275.2,False,False,False,False,2024,12,Dec,Sunday,17.12
ORD1257,2024-12-22,C0257,Hari Mohan,Male,46,Madurai,South,Dairy,Cheese,4,329,0,1316.0,937.56,378.44,UPI,2,1316.0,False,False,False,False,2024,12,Dec,Sunday,28.76
ORD1332,2024-12-24,C0332,Prakash Nair,Female,28,Delhi,North,Vegetables,Potato 2Kg,8,206,15,1400.8,1046.01,354.79,Card,1,1400.8,False,False,False,False,2024,12,Dec,Tuesday,25.33
ORD1053,2024-12-24,C0053,Hari Gupta,Male,59,Kochi,South,Fruits,Apple 1Kg,1,792,20,633.6,388.41,245.19,UPI,1,633.6,False,False,False,False,2024,12,Dec,Tuesday,38.7
ORD1049,2024-12-26,C0049,Nisha Mohan,Female,42,Delhi,North,Personal Care,Soap Pack,1,614,15,521.9,375.37,146.53,Card,5,521.9,False,False,False,False,2024,12,Dec,Thursday,28.08
ORD1426,2024-12-27,C0426,Sanjay Verma,Female,43,Chennai,South,Dairy,Yogurt Pack,3,113,10,305.1,242.53,62.57,Cash,2,305.1,False,False,False,False,2024,12,Dec,Friday,20.51
ORD1651,2024-12-27,C0651,Kavya Krishnan,Female,38,Salem,South,Grocery,Cooking Oil 1L,8,630,15,4284.0,3231.14,1052.86,UPI,1,4284.0,False,False,False,False,2024,12,Dec,Friday,24.58
ORD1919,2024-12-27,C0919,Prakash Menon,Female,32,Trichy,South,Snacks,Biscuits Pack,1,257,15,218.45,152.12,66.33,Cash,4,218.45,False,False,False,False,2024,12,Dec,Friday,30.36
ORD1878,2024-12-28,C0878,Kavya Mohan,Female,50,Delhi,North,Dairy,Yogurt Pack,7,748,15,4450.6,2874.09,1576.51,Card,3,4450.6,False,False,False,False,2024,12,Dec,Saturday,35.42
ORD1060,2024-12-29,C0060,Vijay Singh,Female,39,Chennai,South,Personal Care,Soap Pack,8,357,5,2713.2,1958.63,754.57,Card,5,2713.2,False,False,False,False,2024,12,Dec,Sunday,27.81
ORD1841,2024-12-30,C0841,Arun Nair,Female,24,Bangalore,West,Vegetables,Tomato 1Kg,7,412,20,2307.2,1417.34,889.86,UPI,4,2307.2,False,False,False,False,2024,12,Dec,Monday,38.57
ORD1775,2025-01-01,C0775,Suresh Patel,Male,53,Hyderabad,East,Personal Care,Shampoo,3,31,10,83.7,50.43,33.27,UPI,2,83.7,False,False,False,False,2025,1,Jan,Wednesday,39.75
ORD1549,2025-01-02,C0549,Sanjay Nair,Male,36,Chennai,South,Vegetables,Onion 1Kg,1,745,20,596.0,479.89,116.11,UPI,2,596.0,False,False,False,False,2025,1,Jan,Thursday,19.48
ORD1551,2025-01-03,C0551,Aakash Kannan,Female,27,Coimbatore,South,Snacks,Chips Pack,4,593,15,2016.2,1634.8,381.4,Card,2,2016.2,False,False,False,False,2025,1,Jan,Friday,18.92
ORD1843,2025-01-03,C0843,Shalini Mohan,Male,65,Hyderabad,East,Household,Cleaner,4,28,10,100.8,60.9,39.9,Card,4,100.8,False,False,False,False,2025,1,Jan,Friday,39.58
ORD1241,2025-01-03,C0241,Aarthi Nair,Male,24,Mumbai,West,Personal Care,Toothpaste,7,581,0,4067.0,3244.17,822.83,UPI,3,4067.0,False,False,False,False,2025,1,Jan,Friday,20.23
ORD1619,2025-01-04,C0619,Rohit Babu,Female,27,Delhi,North,Household,Mop Set,10,548,0,5480.0,4532.57,947.43,Cash,4,5480.0,False,False,False,False,2025,1,Jan,Saturday,17.29
ORD1640,2025-01-04,C0640,Priya Paul,Female,53,Madurai,South,Beverages,Juice Pack,8,137,20,876.8,555.87,320.93,Cash,1,876.8,False,False,False,False,2025,1,Jan,Saturday,36.6
ORD1761,2025-01-05,C0761,Rahul Singh,Male,64,Hyderabad,East,Vegetables,Potato 2Kg,5,149,20,596.0,427.12,168.88,UPI,1,596.0,False,False,False,False,2025,1,Jan,Sunday,28.34
ORD1540,2025-01-07,C0540,Ravi Raj,Female,29,Trichy,South,Household,Mop Set,4,172,20,550.4,365.75,184.65,Cash,3,550.4,False,False,False,False,2025,1,Jan,Tuesday,33.55
ORD1604,2025-01-09,C0604,Vignesh Menon,Female,29,Madurai,South,Vegetables,Tomato 1Kg,7,399,15,2374.05,1791.89,582.16,Cash,5,2374.05,False,False,False,False,2025,1,Jan,Thursday,24.52
ORD1406,2025-01-09,C0406,Karthik Menon,Male,51,Mumbai,West,Fruits,Orange 1Kg,10,203,15,1725.5,1317.28,408.22,Card,4,1725.5,False,False,False,False,2025,1,Jan,Thursday,23.66
ORD1482,2025-01-10,C0482,Rohit Reddy,Male,32,Chennai,South,Snacks,Biscuits Pack,8,389,5,2956.4,1876.14,1080.26,Card,3,2956.4,False,False,False,False,2025,1,Jan,Friday,36.54
ORD1830,2025-01-12,C0830,Nisha Patel,Male,59,Salem,South,Dairy,Cheese,6,546,15,2784.6,2112.8,671.8,Card,4,2784.6,False,False,False,False,2025,1,Jan,Sunday,24.13
ORD1098,2025-01-12,C0098,Nisha Raj,Female,55,Hyderabad,East,Vegetables,Tomato 1Kg,1,295,20,236.0,148.89,87.11,Card,3,236.0,False,False,False,False,2025,1,Jan,Sunday,36.91
ORD1734,2025-01-13,C0734,Prakash Krishnan,Male,56,Kochi,South,Beverages,Tea Powder,8,58,5,440.8,368.52,72.28,Card,1,440.8,False,False,False,False,2025,1,Jan,Monday,16.4
ORD1404,2025-01-13,C0404,Meena Babu,Male,20,Chennai,South,Household,Mop Set,4,524,5,1991.2,1226.01,765.19,Cash,2,1991.2,False,False,False,False,2025,1,Jan,Monday,38.43
ORD1735,2025-01-15,C0735,Sneha Rao,Female,41,Delhi,North,Beverages,Juice Pack,5,66,20,264.0,168.52,95.48,Card,3,264.0,False,False,False,False,2025,1,Jan,Wednesday,36.17
ORD1900,2025-01-15,C0900,Harini Patel,Male,59,Bangalore,West,Snacks,Chips Pack,6,785,20,3768.0,2758.99,1009.01,Card,2,3768.0,False,False,False,False,2025,1,Jan,Wednesday,26.78
ORD1728,2025-01-16,C0728,Divya Reddy,Female,58,Salem,South,Fruits,Apple 1Kg,7,542,0,3794.0,2970.69,823.31,Cash,3,3794.0,False,False,False,False,2025,1,Jan,Thursday,21.7
ORD1112,2025-01-16,C0112,Rohit Das,Male,53,Madurai,South,Beverages,Coffee Powder,2,467,0,934.0,734.26,199.74,UPI,5,934.0,False,False,False,False,2025,1,Jan,Thursday,21.39
ORD1346,2025-01-17,C0346,Hari Reddy,Male,38,Kochi,South,Personal Care,Soap Pack,7,29,0,203.0,148.89,54.11,Cash,2,203.0,False,False,False,False,2025,1,Jan,Friday,26.66
ORD1531,2025-01-18,C0531,Anitha Das,Male,30,Salem,South,Vegetables,Potato 2Kg,4,562,10,2023.2,1302.44,720.76,UPI,4,2023.2,False,False,False,False,2025,1,Jan,Saturday,35.62
ORD1142,2025-01-18,C0142,Aarthi Patel,Male,19,Mumbai,West,Grocery,Cooking Oil 1L,6,266,15,1356.6,1151.25,205.35,Card,1,1356.6,False,False,False,False,2025,1,Jan,Saturday,15.14
ORD1828,2025-01-18,C0828,Suresh Iyer,Female,43,Coimbatore,South,Household,Detergent,4,29,0,116.0,94.59,21.41,Card,4,116.0,False,False,False,False,2025,1,Jan,Saturday,18.46
ORD1755,2025-01-20,C0755,Aarthi Mohan,Female,42,Pune,West,Beverages,Coffee Powder,8,713,0,5704.0,3925.77,1778.23,UPI,1,5704.0,False,False,False,True,2025,1,Jan,Monday,31.18
ORD1810,2025-01-21,C0810,Ajay Gupta,Male,33,Salem,South,Beverages,Soft Drink,8,78,20,499.2,300.1,199.1,Card,2,499.2,False,False,False,False,2025,1,Jan,Tuesday,39.88
ORD1677,2025-01-21,C0677,Hari Menon,Male,19,Trichy,South,Vegetables,Potato 2Kg,2,449,10,808.2,521.67,286.53,UPI,5,808.2,False,False,False,False,2025,1,Jan,Tuesday,35.45
ORD1730,2025-01-21,C0730,Kavya Verma,Male,24,Salem,South,Dairy,Cheese,5,707,20,2828.0,2172.21,655.79,Card,5,2828.0,False,False,False,False,2025,1,Jan,Tuesday,23.19
ORD1203,2025-01-21,C0203,Ravi Yadav,Female,23,Coimbatore,South,Personal Care,Shampoo,7,408,15,2427.6,1728.78,698.82,Cash,5,2427.6,False,False,False,False,2025,1,Jan,Tuesday,28.79
ORD1004,2025-01-22,C0004,Vijay Patel,Male,53,Delhi,North,Vegetables,Potato 2Kg,5,69,15,293.25,215.26,77.99,Card,5,293.25,False,False,False,False,2025,1,Jan,Wednesday,26.6
ORD1508,2025-01-24,C0508,Pooja Patel,Female,43,Trichy,South,Vegetables,Potato 2Kg,7,439,0,3073.0,2310.84,762.16,Cash,5,3073.0,False,False,False,False,2025,1,Jan,Friday,24.8
ORD1870,2025-01-25,C0870,Keerthana Yadav,Male,43,Delhi,North,Snacks,Namkeen,7,101,20,565.6,375.41,190.19,Card,1,565.6,False,False,False,False,2025,1,Jan,Saturday,33.63
ORD1300,2025-01-26,C0300,Aarthi Nair,Female,48,Mumbai,West,Dairy,Yogurt Pack,4,670,20,2144.0,1712.44,431.56,Cash,4,2144.0,False,False,False,False,2025,1,Jan,Sunday,20.13
ORD1500,2025-01-26,C0500,Aarthi Paul,Male,44,Coimbatore,South,Fruits,Apple 1Kg,6,427,5,2433.9,1513.76,920.14,UPI,5,2433.9,False,False,False,False,2025,1,Jan,Sunday,37.81
ORD1139,2025-01-26,C0139,Sneha Patel,Female,28,Bangalore,West,Household,Detergent,10,476,15,4046.0,3205.89,840.11,UPI,5,4046.0,False,False,False,False,2025,1,Jan,Sunday,20.76
ORD1680,2025-01-26,C0680,Arun Babu,Male,45,Trichy,South,Dairy,Yogurt Pack,4,297,10,1069.2,841.04,228.16,UPI,5,1069.2,False,False,False,False,2025,1,Jan,Sunday,21.34
ORD1082,2025-01-27,C0082,Swathi Nair,Male,56,Kochi,South,Fruits,Banana Dozen,8,274,15,1863.2,1374.7,488.5,Cash,2,1863.2,False,False,False,False,2025,1,Jan,Monday,26.22
ORD1578,2025-01-28,C0578,Lakshmi Reddy,Male,37,Salem,South,Beverages,Soft Drink,4,205,20,656.0,400.05,255.95,Cash,4,656.0,False,False,False,False,2025,1,Jan,Tuesday,39.02
ORD1926,2025-01-28,C0926,Prakash Das,Male,55,Mumbai,West,Household,Cleaner,8,570,20,3648.0,2937.92,710.08,Cash,4,3648.0,False,False,False,False,2025,1,Jan,Tuesday,19.46
ORD1271,2025-01-28,C0271,Hari Menon,Female,45,Madurai,South,Dairy,Milk 1L,3,795,0,2385.0,1782.53,602.47,Card,2,2385.0,False,False,False,False,2025,1,Jan,Tuesday,25.26
ORD1697,2025-02-01,C0697,Ajay Joseph,Female,35,Madurai,South,Vegetables,Onion 1Kg,6,549,5,3129.3,2260.62,868.68,Cash,5,3129.3,False,False,False,False,2025,2,Feb,Saturday,27.76
ORD1671,2025-02-01,C0671,Aakash Joseph,Male,43,Bangalore,West,Fruits,Orange 1Kg,2,572,5,1086.8,885.1,201.7,Card,3,1086.8,False,False,False,False,2025,2,Feb,Saturday,18.56
ORD1248,2025-02-02,C0248,Aarthi Patel,Male,63,Chennai,South,Personal Care,Soap Pack,10,227,15,1929.5,1443.36,486.14,UPI,2,1929.5,False,False,False,False,2025,2,Feb,Sunday,25.2
ORD1655,2025-02-03,C0655,Meena Nair,Female,54,Kochi,South,Fruits,Apple 1Kg,10,47,10,423.0,293.75,129.25,UPI,4,423.0,False,False,False,False,2025,2,Feb,Monday,30.56
ORD1923,2025-02-03,C0923,Ajay Mohan,Female,64,Madurai,South,Fruits,Orange 1Kg,1,177,5,168.15,114.35,53.8,Card,1,168.15,False,False,False,False,2025,2,Feb,Monday,32.0
ORD1564,2025-02-03,C0564,Priya Kannan,Female,34,Kochi,South,Household,Mop Set,9,264,15,2019.6,1556.86,462.74,UPI,5,2019.6,False,False,False,False,2025,2,Feb,Monday,22.91
ORD1147,2025-02-03,C0147,Manoj Kannan,Female,20,Mumbai,West,Vegetables,Tomato 1Kg,9,544,20,3916.8,2892.71,1024.09,Cash,4,3916.8,False,False,False,False,2025,2,Feb,Monday,26.15
ORD1022,2025-02-03,C0022,Hari Patel,Female,47,Hyderabad,East,Household,Detergent,1,193,15,164.05,98.52,65.53,Card,4,164.05,False,False,False,False,2025,2,Feb,Monday,39.95
ORD1808,2025-02-04,C0808,Pooja Patel,Male,22,Delhi,North,Snacks,Biscuits Pack,2,206,10,370.8,233.99,136.81,Cash,1,370.8,False,False,False,False,2025,2,Feb,Tuesday,36.9
ORD1575,2025-02-04,C0575,Aakash Kannan,Male,50,Pune,West,Grocery,Rice 5Kg,7,297,5,1975.05,1530.69,444.36,Cash,4,1975.05,False,False,False,False,2025,2,Feb,Tuesday,22.5
ORD1486,2025-02-06,C0486,Keerthana Verma,Female,56,Mumbai,West,Snacks,Chips Pack,4,181,0,724.0,556.33,167.67,Cash,5,724.0,False,False,False,False,2025,2,Feb,Thursday,23.16
